subject,graph,method,n_channels,accuracy
7,1,3,30,0.7416666666666666
8,1,1,3,0.525
8,1,1,4,0.4916666666666667
8,1,1,5,0.4416666666666667
8,1,1,7,0.5
8,1,1,8,0.6083333333333334
8,1,1,9,0.6166666666666667
8,1,1,11,0.6083333333333334
8,1,1,12,0.5916666666666666
8,1,1,13,0.5416666666666667
8,1,1,14,0.5666666666666667
8,1,1,16,0.5666666666666667
8,1,1,18,0.6083333333333333
8,1,1,20,0.6333333333333333
8,1,1,22,0.6583333333333333
8,1,1,29,0.7166666666666667
8,1,1,30,0.7250000000000001
8,1,2,3,0.4166666666666667
8,1,2,6,0.575
8,1,2,9,0.675
8,1,2,12,0.6916666666666667
8,1,2,15,0.8
8,1,2,18,0.7583333333333333
8,1,2,21,0.7916666666666666
8,1,2,24,0.7416666666666667
8,1,2,27,0.7333333333333333
8,1,2,30,0.7250000000000001
8,1,2,30,0.7250000000000001
8,1,3,3,0.4999999999999999
8,1,3,6,0.55
8,1,3,9,0.5666666666666667
8,1,3,12,0.6000000000000001
8,1,3,15,0.675
8,1,3,18,0.6666666666666666
8,1,3,21,0.7166666666666667
8,1,3,24,0.725
8,1,3,27,0.7666666666666667
8,1,3,30,0.7250000000000001
8,1,3,30,0.7250000000000001
9,1,1,3,0.4166666666666667
9,1,1,4,0.3916666666666667
9,1,1,5,0.4750000000000001
9,1,1,7,0.4416666666666667
9,1,1,8,0.5250000000000001
9,1,1,9,0.4916666666666667
9,1,1,11,0.5083333333333333
9,1,1,12,0.5083333333333333
9,1,1,13,0.5166666666666667
9,1,1,14,0.5083333333333334
9,1,1,16,0.4416666666666666
9,1,1,18,0.5000000000000001
9,1,1,20,0.3916666666666666
9,1,1,22,0.4333333333333334
9,1,1,29,0.38333333333333336
9,1,1,30,0.4
9,1,2,3,0.5416666666666667
9,1,2,6,0.5
9,1,2,9,0.4833333333333333
9,1,2,12,0.475
9,1,2,15,0.4666666666666667
9,1,2,18,0.38333333333333336
9,1,2,21,0.425
9,1,2,24,0.325
9,1,2,27,0.36666666666666664
9,1,2,30,0.4
9,1,2,30,0.4
9,1,3,3,0.4
9,1,3,6,0.4833333333333333
9,1,3,9,0.4833333333333334
9,1,3,12,0.4
9,1,3,15,0.4416666666666666
9,1,3,18,0.4583333333333333
9,1,3,21,0.4833333333333332
9,1,3,24,0.425
9,1,3,27,0.3916666666666667
9,1,3,30,0.4
9,1,3,30,0.4
10,1,1,3,0.8083333333333333
10,1,1,4,0.7750000000000001
10,1,1,5,0.7666666666666667
10,1,1,7,0.6833333333333333
10,1,1,8,0.7000000000000001
10,1,1,9,0.675
10,1,1,11,0.75
10,1,1,12,0.7583333333333334
10,1,1,13,0.8416666666666668
10,1,1,14,0.7749999999999999
10,1,1,16,0.7416666666666666
10,1,1,18,0.7666666666666667
10,1,1,20,0.75
10,1,1,22,0.7666666666666667
10,1,1,29,0.825
10,1,1,30,0.8166666666666668
10,1,2,3,0.6916666666666667
10,1,2,6,0.7583333333333334
10,1,2,9,0.8416666666666666
10,1,2,12,0.8083333333333333
10,1,2,15,0.825
10,1,2,18,0.7583333333333333
10,1,2,21,0.7916666666666667
10,1,2,24,0.7833333333333333
10,1,2,27,0.8083333333333333
10,1,2,30,0.8166666666666668
10,1,2,30,0.8166666666666668
10,1,3,3,0.7666666666666666
10,1,3,6,0.775
10,1,3,9,0.7666666666666667
10,1,3,12,0.825
10,1,3,15,0.7833333333333334
10,1,3,18,0.8166666666666668
10,1,3,21,0.7916666666666667
10,1,3,24,0.75
10,1,3,27,0.7833333333333334
10,1,3,30,0.8166666666666668
10,1,3,30,0.8166666666666668
11,1,1,3,0.5
11,1,1,4,0.6181818181818182
11,1,1,5,0.5454545454545453
11,1,1,7,0.6363636363636365
11,1,1,8,0.590909090909091
11,1,1,9,0.5909090909090909
11,1,1,11,0.609090909090909
11,1,1,12,0.5909090909090908
11,1,1,13,0.5545454545454545
11,1,1,14,0.6
11,1,1,16,0.5272727272727272
11,1,1,18,0.5636363636363637
11,1,1,20,0.5272727272727273
11,1,1,22,0.5636363636363637
11,1,1,29,0.5636363636363637
11,1,1,30,0.5909090909090909
11,1,2,3,0.3818181818181817
11,1,2,6,0.5727272727272726
11,1,2,9,0.6181818181818182
