subject,graph,method,n_channels,accuracy
21,1,1,22,0.5166666666666667
21,1,1,29,0.5583333333333333
21,1,1,30,0.5583333333333333
21,1,2,3,0.425
21,1,2,6,0.5916666666666667
21,1,2,9,0.625
21,1,2,12,0.5249999999999999
21,1,2,15,0.6083333333333333
21,1,2,18,0.6416666666666666
21,1,2,21,0.5416666666666667
21,1,2,24,0.55
21,1,2,27,0.5583333333333333
21,1,2,30,0.5583333333333333
21,1,2,30,0.5583333333333333
21,1,3,3,0.4166666666666667
21,1,3,6,0.575
21,1,3,9,0.4916666666666666
21,1,3,12,0.6166666666666668
21,1,3,15,0.5583333333333333
21,1,3,18,0.6416666666666668
21,1,3,21,0.5083333333333334
21,1,3,24,0.5583333333333333
21,1,3,27,0.625
21,1,3,30,0.5583333333333333
21,1,3,30,0.5583333333333333
22,1,1,3,0.5666666666666667
22,1,1,4,0.5416666666666666
22,1,1,5,0.5583333333333333
22,1,1,7,0.45
22,1,1,8,0.475
22,1,1,9,0.4750000000000001
22,1,1,11,0.4833333333333333
22,1,1,12,0.4416666666666667
22,1,1,13,0.5083333333333333
22,1,1,14,0.4916666666666667
22,1,1,16,0.425
22,1,1,18,0.4833333333333334
22,1,1,20,0.4833333333333333
22,1,1,22,0.5333333333333332
22,1,1,29,0.525
22,1,1,30,0.525
22,1,2,3,0.5916666666666666
22,1,2,6,0.625
22,1,2,9,0.5333333333333334
22,1,2,12,0.5833333333333333
22,1,2,15,0.5250000000000001
22,1,2,18,0.5333333333333332
22,1,2,21,0.5083333333333333
22,1,2,24,0.5916666666666667
22,1,2,27,0.5583333333333333
22,1,2,30,0.525
22,1,2,30,0.525
22,1,3,3,0.5666666666666667
22,1,3,6,0.55
22,1,3,9,0.5416666666666667
22,1,3,12,0.5583333333333333
22,1,3,15,0.575
22,1,3,18,0.5249999999999999
22,1,3,21,0.5
22,1,3,24,0.55
22,1,3,27,0.5833333333333334
22,1,3,30,0.525
22,1,3,30,0.525
23,1,1,3,0.5583333333333333
23,1,1,4,0.675
23,1,1,5,0.6666666666666667
23,1,1,7,0.7666666666666667
23,1,1,8,0.8166666666666668
23,1,1,9,0.7583333333333334
23,1,1,11,0.75
23,1,1,12,0.775
23,1,1,13,0.7833333333333333
23,1,1,14,0.7083333333333334
23,1,1,16,0.7416666666666666
23,1,1,18,0.7416666666666667
23,1,1,20,0.725
23,1,1,22,0.7166666666666667
23,1,1,29,0.7583333333333334
23,1,1,30,0.7583333333333334
23,1,2,3,0.5583333333333333
23,1,2,6,0.525
23,1,2,9,0.6666666666666667
23,1,2,12,0.7666666666666668
23,1,2,15,0.725
23,1,2,18,0.7249999999999999
23,1,2,21,0.75
23,1,2,24,0.7916666666666667
23,1,2,27,0.7666666666666667
23,1,2,30,0.7583333333333334
23,1,2,30,0.7583333333333334
23,1,3,3,0.575
