subject,graph,method,n_channels,accuracy
al,3,2,80,0.975
al,3,2,85,0.9767857142857143
al,3,2,90,0.9767857142857143
al,3,2,95,0.9785714285714286
al,3,2,100,0.9767857142857143
al,3,2,105,0.9839285714285714
al,3,2,110,0.9821428571428571
al,3,2,115,0.9839285714285714
al,3,2,117,0.9839285714285714
al,3,3,10,0.8910714285714285
al,3,3,15,0.9178571428571429
al,3,3,20,0.9589285714285714
al,3,3,25,0.9696428571428571
al,3,3,30,0.9767857142857143
al,3,3,35,0.9767857142857143
al,3,3,40,0.9767857142857143
al,3,3,45,0.9857142857142858
al,3,3,50,0.9821428571428571
al,3,3,55,0.9821428571428571
al,3,3,60,0.9767857142857143
al,3,3,65,0.9732142857142858
al,3,3,70,0.9803571428571429
al,3,3,75,0.9785714285714284
al,3,3,80,0.9821428571428571
al,3,3,85,0.9821428571428571
al,3,3,90,0.9821428571428571
al,3,3,95,0.9821428571428571
al,3,3,100,0.9821428571428571
al,3,3,105,0.9857142857142858
al,3,3,110,0.9857142857142858
al,3,3,115,0.9839285714285714
al,3,3,117,0.9839285714285714
av,3,1,10,0.7
av,3,1,16,0.7357142857142858
av,3,1,21,0.7107142857142857
av,3,1,26,0.7357142857142858
av,3,1,32,0.7464285714285714
av,3,1,38,0.7625000000000001
av,3,1,43,0.7535714285714287
av,3,1,49,0.7642857142857143
av,3,1,54,0.7714285714285715
av,3,1,60,0.7571428571428571
av,3,1,66,0.7410714285714286
av,3,1,73,0.7232142857142857
av,3,1,77,0.7339285714285714
av,3,1,84,0.7267857142857143
av,3,1,90,0.7410714285714285
av,3,1,97,0.7303571428571429
av,3,1,103,0.7410714285714285
av,3,1,117,0.7446428571428572
av,3,1,117,0.7446428571428572
av,3,2,10,0.5660714285714287
av,3,2,15,0.5589285714285714
av,3,2,20,0.6464285714285715
av,3,2,25,0.6517857142857143
av,3,2,30,0.6553571428571427
av,3,2,35,0.6767857142857142
av,3,2,40,0.6642857142857144
av,3,2,45,0.6928571428571428
av,3,2,50,0.7035714285714285
av,3,2,55,0.7374999999999999
av,3,2,60,0.7267857142857144
av,3,2,65,0.7196428571428573
av,3,2,70,0.7517857142857143
av,3,2,75,0.7517857142857143
av,3,2,80,0.7446428571428572
av,3,2,85,0.7464285714285714
av,3,2,90,0.7589285714285715
av,3,2,95,0.7678571428571429
av,3,2,100,0.7625
av,3,2,105,0.7642857142857143
av,3,2,110,0.7535714285714286
av,3,2,115,0.7553571428571428
av,3,2,117,0.7446428571428572
av,3,3,10,0.6892857142857143
av,3,3,15,0.7089285714285715
