subject,graph,method,n_channels,accuracy
72,1,2,40,0.9111111111111111
72,1,2,45,0.9222222222222222
72,1,2,50,0.8777777777777777
72,1,2,55,0.888888888888889
72,1,2,60,0.888888888888889
72,1,2,64,0.888888888888889
72,1,3,10,0.888888888888889
72,1,3,15,0.9111111111111111
72,1,3,20,0.8333333333333334
72,1,3,25,0.9222222222222222
72,1,3,30,0.8777777777777779
72,1,3,35,0.888888888888889
72,1,3,40,0.888888888888889
72,1,3,45,0.888888888888889
72,1,3,50,0.8666666666666666
72,1,3,55,0.888888888888889
72,1,3,60,0.888888888888889
72,1,3,64,0.888888888888889
73,1,1,6,0.5111111111111112
73,1,1,11,0.5444444444444445
73,1,1,13,0.6333333333333332
73,1,1,14,0.6222222222222222
73,1,1,17,0.6555555555555554
73,1,1,19,0.6222222222222223
73,1,1,24,0.6888888888888889
73,1,1,26,0.7222222222222222
73,1,1,30,0.7000000000000001
73,1,1,32,0.7111111111111111
73,1,1,34,0.7222222222222221
73,1,1,36,0.7444444444444442
73,1,1,37,0.7555555555555555
73,1,1,63,0.7444444444444445
73,1,1,64,0.7444444444444445
73,1,2,10,0.6888888888888889
73,1,2,15,0.711111111111111
73,1,2,20,0.7444444444444446
73,1,2,25,0.8333333333333334
73,1,2,30,0.7444444444444445
73,1,2,35,0.8
73,1,2,40,0.7555555555555556
73,1,2,45,0.7444444444444445
73,1,2,50,0.6666666666666667
73,1,2,55,0.6777777777777778
73,1,2,60,0.7555555555555555
73,1,2,64,0.7444444444444445
73,1,3,10,0.5888888888888889
73,1,3,15,0.5222222222222221
73,1,3,20,0.6666666666666667
73,1,3,25,0.7222222222222222
73,1,3,30,0.7222222222222221
73,1,3,35,0.7333333333333334
73,1,3,40,0.7333333333333333
73,1,3,45,0.7111111111111111
73,1,3,50,0.6555555555555556
73,1,3,55,0.7444444444444444
73,1,3,60,0.7
73,1,3,64,0.7444444444444445
74,1,1,6,0.4888888888888888
74,1,1,11,0.5222222222222223
74,1,1,13,0.5777777777777778
74,1,1,14,0.5444444444444445
74,1,1,17,0.6444444444444445
74,1,1,19,0.6222222222222223
74,1,1,24,0.4333333333333333
74,1,1,26,0.4222222222222222
74,1,1,30,0.5111111111111111
74,1,1,32,0.4888888888888888
74,1,1,34,0.5444444444444445
74,1,1,36,0.5111111111111111
74,1,1,37,0.4666666666666667
74,1,1,63,0.5222222222222223
74,1,1,64,0.5222222222222223
74,1,2,10,0.34444444444444444
74,1,2,15,0.5222222222222223
74,1,2,20,0.4444444444444445
74,1,2,25,0.4555555555555556
74,1,2,30,0.5222222222222221
74,1,2,35,0.511111111111111
74,1,2,40,0.5333333333333333
74,1,2,45,0.3666666666666667
74,1,2,50,0.4444444444444445
74,1,2,55,0.5333333333333333
74,1,2,60,0.5
74,1,2,64,0.5222222222222223
74,1,3,10,0.3555555555555555
74,1,3,15,0.33333333333333337
74,1,3,20,0.5666666666666667
74,1,3,25,0.44444444444444436
74,1,3,30,0.4111111111111111
74,1,3,35,0.42222222222222217
74,1,3,40,0.4666666666666666
74,1,3,45,0.4666666666666667
74,1,3,50,0.45555555555555555
74,1,3,55,0.4222222222222222
74,1,3,60,0.5222222222222221
74,1,3,64,0.5222222222222223
75,1,1,6,0.7555555555555555
75,1,1,11,0.6666666666666666
75,1,1,13,0.7333333333333332
75,1,1,14,0.7555555555555555
75,1,1,17,0.7333333333333333
75,1,1,19,0.7444444444444445
75,1,1,24,0.7777777777777778
75,1,1,26,0.8111111111111111
75,1,1,30,0.7
75,1,1,32,0.7
75,1,1,34,0.6666666666666667
75,1,1,36,0.6777777777777778
75,1,1,37,0.6555555555555556
75,1,1,63,0.6888888888888889
75,1,1,64,0.6888888888888889
75,1,2,10,0.6444444444444445
75,1,2,15,0.7333333333333334
75,1,2,20,0.6333333333333333
75,1,2,25,0.6333333333333334
75,1,2,30,0.6888888888888889
75,1,2,35,0.6888888888888889
75,1,2,40,0.6777777777777778
75,1,2,45,0.7000000000000001
75,1,2,50,0.7111111111111111
75,1,2,55,0.7
75,1,2,60,0.6777777777777777
75,1,2,64,0.6888888888888889
75,1,3,10,0.6444444444444444
75,1,3,15,0.5777777777777777
75,1,3,20,0.6666666666666666
75,1,3,25,0.7333333333333333
75,1,3,30,0.711111111111111
75,1,3,35,0.6666666666666667
75,1,3,40,0.711111111111111
75,1,3,45,0.6777777777777778
75,1,3,50,0.7
75,1,3,55,0.6888888888888889
75,1,3,60,0.6666666666666667
75,1,3,64,0.6888888888888889
76,1,1,6,0.5
76,1,1,11,0.5777777777777777
76,1,1,13,0.5888888888888888
76,1,1,14,0.6333333333333333
76,1,1,17,0.6333333333333333
76,1,1,19,0.6444444444444446
76,1,1,24,0.6555555555555557
76,1,1,26,0.6666666666666667
76,1,1,30,0.611111111111111
76,1,1,32,0.6222222222222222
76,1,1,34,0.6222222222222222
76,1,1,36,0.5888888888888889
76,1,1,37,0.6333333333333334
76,1,1,63,0.5777777777777778
76,1,1,64,0.5777777777777778
76,1,2,10,0.6555555555555556
76,1,2,15,0.6333333333333334
76,1,2,20,0.5888888888888889
76,1,2,25,0.6222222222222222
76,1,2,30,0.6555555555555556
76,1,2,35,0.6222222222222222
76,1,2,40,0.6555555555555556
76,1,2,45,0.5888888888888889
76,1,2,50,0.6222222222222221
76,1,2,55,0.5888888888888888
76,1,2,60,0.6000000000000001
76,1,2,64,0.5777777777777778
76,1,3,10,0.5555555555555556
76,1,3,15,0.5888888888888889
76,1,3,20,0.5777777777777778
76,1,3,25,0.6444444444444446
76,1,3,30,0.5888888888888888
76,1,3,35,0.6
76,1,3,40,0.5888888888888888
76,1,3,45,0.5444444444444444
76,1,3,50,0.5555555555555555
76,1,3,55,0.6222222222222222
76,1,3,60,0.6222222222222222
76,1,3,64,0.5777777777777778
77,1,1,6,0.9777777777777779
77,1,1,11,0.9777777777777779
77,1,1,13,0.9777777777777779
77,1,1,14,0.9777777777777779
77,1,1,17,1.0
77,1,1,19,1.0
77,1,1,24,1.0
77,1,1,26,1.0
77,1,1,30,1.0
77,1,1,32,1.0
77,1,1,34,1.0
77,1,1,36,1.0
77,1,1,37,1.0
77,1,1,63,1.0
77,1,1,64,1.0
77,1,2,10,1.0
77,1,2,15,1.0
77,1,2,20,1.0
77,1,2,25,1.0
77,1,2,30,1.0
77,1,2,35,1.0
77,1,2,40,1.0
77,1,2,45,1.0
77,1,2,50,1.0
77,1,2,55,1.0
77,1,2,60,1.0
77,1,2,64,1.0
77,1,3,10,0.9777777777777779
77,1,3,15,1.0
77,1,3,20,1.0
77,1,3,25,1.0
77,1,3,30,1.0
77,1,3,35,1.0
77,1,3,40,1.0
77,1,3,45,1.0
77,1,3,50,1.0
77,1,3,55,1.0
77,1,3,60,1.0
77,1,3,64,1.0
78,1,1,6,0.6666666666666666
78,1,1,11,0.7666666666666666
78,1,1,13,0.7444444444444444
78,1,1,14,0.7333333333333333
78,1,1,17,0.7333333333333333
78,1,1,19,0.711111111111111
78,1,1,24,0.8
78,1,1,26,0.7777777777777778
78,1,1,30,0.7888888888888889
78,1,1,32,0.7666666666666667
78,1,1,34,0.7555555555555556
78,1,1,36,0.7444444444444444
78,1,1,37,0.7333333333333333
78,1,1,63,0.8
78,1,1,64,0.8
78,1,2,10,0.7111111111111111
78,1,2,15,0.7555555555555555
78,1,2,20,0.7444444444444445
78,1,2,25,0.7666666666666667
78,1,2,30,0.788888888888889
78,1,2,35,0.8
78,1,2,40,0.7555555555555555
78,1,2,45,0.7888888888888889
78,1,2,50,0.7666666666666667
78,1,2,55,0.8
78,1,2,60,0.8111111111111111
78,1,2,64,0.8
78,1,3,10,0.7222222222222223
78,1,3,15,0.7444444444444445
78,1,3,20,0.7222222222222221
78,1,3,25,0.7888888888888889
78,1,3,30,0.7777777777777778
78,1,3,35,0.7999999999999999
78,1,3,40,0.7888888888888889
78,1,3,45,0.8111111111111111
78,1,3,50,0.8
78,1,3,55,0.8222222222222222
78,1,3,60,0.8
78,1,3,64,0.8
79,1,1,6,0.788888888888889
79,1,1,11,0.6555555555555556
79,1,1,13,0.6
79,1,1,14,0.6222222222222222
79,1,1,17,0.6444444444444445
79,1,1,19,0.6555555555555557
79,1,1,24,0.6888888888888889
79,1,1,26,0.7111111111111111
79,1,1,30,0.7
79,1,1,32,0.7444444444444445
79,1,1,34,0.7333333333333334
79,1,1,36,0.7111111111111111
79,1,1,37,0.7
79,1,1,63,0.7555555555555554
79,1,1,64,0.7555555555555554
79,1,2,10,0.7777777777777778
79,1,2,15,0.7
79,1,2,20,0.6666666666666667
79,1,2,25,0.788888888888889
79,1,2,30,0.7999999999999999
79,1,2,35,0.7444444444444444
79,1,2,40,0.7333333333333334
79,1,2,45,0.7777777777777778
79,1,2,50,0.7444444444444445
79,1,2,55,0.7333333333333333
79,1,2,60,0.7555555555555556
79,1,2,64,0.7555555555555554
79,1,3,10,0.5888888888888889
79,1,3,15,0.6444444444444445
79,1,3,20,0.6
79,1,3,25,0.7333333333333332
79,1,3,30,0.7
79,1,3,35,0.6888888888888889
79,1,3,40,0.6777777777777778
79,1,3,45,0.7222222222222222
79,1,3,50,0.7555555555555555
79,1,3,55,0.7777777777777778
79,1,3,60,0.7666666666666666
79,1,3,64,0.7555555555555554
80,1,1,6,0.5777777777777777
80,1,1,11,0.611111111111111
80,1,1,13,0.6222222222222223
80,1,1,14,0.5555555555555556
80,1,1,17,0.6
80,1,1,19,0.6222222222222222
80,1,1,24,0.6444444444444445
80,1,1,26,0.6555555555555556
80,1,1,30,0.6555555555555556
80,1,1,32,0.6
80,1,1,34,0.6
80,1,1,36,0.5888888888888889
80,1,1,37,0.6
80,1,1,63,0.4666666666666667
80,1,1,64,0.4666666666666667
80,1,2,10,0.5
80,1,2,15,0.48888888888888893
80,1,2,20,0.4999999999999999
80,1,2,25,0.5333333333333333
80,1,2,30,0.5444444444444444
80,1,2,35,0.5444444444444445
80,1,2,40,0.6333333333333333
80,1,2,45,0.6222222222222222
80,1,2,50,0.6444444444444444
80,1,2,55,0.5
80,1,2,60,0.5222222222222223
80,1,2,64,0.4666666666666667
80,1,3,10,0.4333333333333333
80,1,3,15,0.5666666666666667
80,1,3,20,0.4444444444444445
80,1,3,25,0.5555555555555556
80,1,3,30,0.47777777777777775
80,1,3,35,0.45555555555555555
80,1,3,40,0.4666666666666667
80,1,3,45,0.4444444444444445
80,1,3,50,0.5333333333333333
80,1,3,55,0.5333333333333334
80,1,3,60,0.5
80,1,3,64,0.4666666666666667
81,1,1,6,0.7777777777777778
81,1,1,11,0.7666666666666667
81,1,1,13,0.7666666666666666
81,1,1,14,0.7555555555555555
81,1,1,17,0.7444444444444445
81,1,1,19,0.788888888888889
81,1,1,24,0.8444444444444443
81,1,1,26,0.8
81,1,1,30,0.788888888888889
81,1,1,32,0.7444444444444444
81,1,1,34,0.8333333333333333
81,1,1,36,0.8111111111111111
81,1,1,37,0.8444444444444444
81,1,1,63,0.8444444444444443
81,1,1,64,0.8444444444444443
81,1,2,10,0.7555555555555555
81,1,2,15,0.8555555555555555
81,1,2,20,0.8222222222222222
81,1,2,25,0.8555555555555555
81,1,2,30,0.8
81,1,2,35,0.8666666666666666
81,1,2,40,0.8111111111111111
81,1,2,45,0.8555555555555555
81,1,2,50,0.8444444444444443
81,1,2,55,0.9
81,1,2,60,0.8444444444444444
81,1,2,64,0.8444444444444443
81,1,3,10,0.7666666666666666
81,1,3,15,0.8666666666666666
81,1,3,20,0.8333333333333334
81,1,3,25,0.8666666666666666
81,1,3,30,0.8111111111111111
81,1,3,35,0.8
81,1,3,40,0.7888888888888889
81,1,3,45,0.7444444444444444
81,1,3,50,0.8111111111111111
81,1,3,55,0.7555555555555556
81,1,3,60,0.8555555555555555
81,1,3,64,0.8444444444444443
82,1,1,6,0.6555555555555556
82,1,1,11,0.8222222222222223
82,1,1,13,0.888888888888889
82,1,1,14,0.9222222222222222
82,1,1,17,0.9
82,1,1,19,0.8888888888888887
82,1,1,24,0.8444444444444443
82,1,1,26,0.8000000000000002
82,1,1,30,0.8555555555555555
82,1,1,32,0.8555555555555557
82,1,1,34,0.8333333333333333
82,1,1,36,0.7888888888888889
82,1,1,37,0.7666666666666667
82,1,1,63,0.7666666666666666
82,1,1,64,0.7666666666666666
82,1,2,10,0.6777777777777778
82,1,2,15,0.7
82,1,2,20,0.6555555555555557
82,1,2,25,0.6888888888888889
82,1,2,30,0.7555555555555555
82,1,2,35,0.7999999999999999
82,1,2,40,0.8555555555555555
82,1,2,45,0.888888888888889
82,1,2,50,0.8333333333333333
82,1,2,55,0.8333333333333333
82,1,2,60,0.7777777777777778
82,1,2,64,0.7666666666666666
82,1,3,10,0.6222222222222223
82,1,3,15,0.7444444444444445
82,1,3,20,0.8666666666666666
82,1,3,25,0.7444444444444445
82,1,3,30,0.8666666666666666
82,1,3,35,0.8666666666666666
82,1,3,40,0.8555555555555555
82,1,3,45,0.8444444444444444
82,1,3,50,0.8444444444444444
82,1,3,55,0.8555555555555557
82,1,3,60,0.8222222222222222
82,1,3,64,0.7666666666666666
83,1,1,6,0.711111111111111
83,1,1,11,0.7777777777777779
83,1,1,13,0.8444444444444444
83,1,1,14,0.8333333333333334
83,1,1,17,0.8555555555555555
83,1,1,19,0.8111111111111112
83,1,1,24,0.8444444444444443
83,1,1,26,0.8333333333333333
83,1,1,30,0.8333333333333334
83,1,1,32,0.8111111111111111
83,1,1,34,0.788888888888889
83,1,1,36,0.7888888888888889
83,1,1,37,0.7888888888888889
83,1,1,63,0.8
83,1,1,64,0.8
83,1,2,10,0.7888888888888889
83,1,2,15,0.7999999999999999
83,1,2,20,0.8222222222222223
83,1,2,25,0.8333333333333334
83,1,2,30,0.8444444444444443
83,1,2,35,0.8555555555555557
83,1,2,40,0.8555555555555555
83,1,2,45,0.8111111111111111
83,1,2,50,0.8111111111111111
83,1,2,55,0.8222222222222222
83,1,2,60,0.8444444444444444
83,1,2,64,0.8
83,1,3,10,0.7777777777777777
83,1,3,15,0.7000000000000001
83,1,3,20,0.8333333333333334
83,1,3,25,0.7222222222222221
83,1,3,30,0.8
83,1,3,35,0.8444444444444444
83,1,3,40,0.8444444444444444
83,1,3,45,0.8111111111111112
83,1,3,50,0.8666666666666666
83,1,3,55,0.8333333333333334
83,1,3,60,0.8222222222222222
83,1,3,64,0.8
84,1,1,6,0.4666666666666667
84,1,1,11,0.47777777777777775
84,1,1,13,0.5333333333333333
84,1,1,14,0.5222222222222221
84,1,1,17,0.5555555555555556
84,1,1,19,0.6333333333333334
84,1,1,24,0.6333333333333334
84,1,1,26,0.6666666666666667
84,1,1,30,0.6333333333333334
84,1,1,32,0.6444444444444445
84,1,1,34,0.6222222222222222
84,1,1,36,0.6333333333333334
84,1,1,37,0.6777777777777778
84,1,1,63,0.5333333333333333
84,1,1,64,0.5333333333333333
84,1,2,10,0.4333333333333333
84,1,2,15,0.5666666666666667
84,1,2,20,0.6444444444444444
84,1,2,25,0.5777777777777777
84,1,2,30,0.5666666666666667
84,1,2,35,0.5555555555555556
84,1,2,40,0.5444444444444445
84,1,2,45,0.5333333333333334
84,1,2,50,0.6555555555555557
84,1,2,55,0.611111111111111
84,1,2,60,0.5333333333333332
84,1,2,64,0.5333333333333333
84,1,3,10,0.4666666666666666
84,1,3,15,0.5777777777777777
84,1,3,20,0.5111111111111112
84,1,3,25,0.5555555555555556
84,1,3,30,0.6333333333333333
84,1,3,35,0.5666666666666667
84,1,3,40,0.6222222222222222
84,1,3,45,0.5888888888888889
84,1,3,50,0.6000000000000001
84,1,3,55,0.5999999999999999
84,1,3,60,0.5888888888888889
84,1,3,64,0.5333333333333333
85,1,1,6,0.7777777777777777
85,1,1,11,0.8
85,1,1,13,0.9333333333333333
85,1,1,14,0.9111111111111112
85,1,1,17,0.9444444444444444
85,1,1,19,0.9444444444444444
85,1,1,24,0.9333333333333333
85,1,1,26,0.9333333333333333
85,1,1,30,0.9333333333333333
85,1,1,32,0.9333333333333333
85,1,1,34,0.9222222222222223
85,1,1,36,0.9
85,1,1,37,0.9
85,1,1,63,0.9888888888888889
85,1,1,64,0.9888888888888889
85,1,2,10,0.7333333333333333
85,1,2,15,0.9555555555555555
85,1,2,20,0.9333333333333333
85,1,2,25,0.9555555555555555
85,1,2,30,0.9555555555555555
85,1,2,35,0.9555555555555555
85,1,2,40,0.9777777777777779
85,1,2,45,0.9777777777777779
85,1,2,50,0.9666666666666666
85,1,2,55,0.9777777777777779
85,1,2,60,0.9888888888888889
85,1,2,64,0.9888888888888889
85,1,3,10,0.7888888888888889
85,1,3,15,0.8111111111111111
85,1,3,20,0.9333333333333333
85,1,3,25,0.888888888888889
85,1,3,30,0.9555555555555555
85,1,3,35,0.9222222222222223
85,1,3,40,0.9888888888888889
85,1,3,45,0.9888888888888889
85,1,3,50,0.9777777777777779
85,1,3,55,0.9888888888888889
85,1,3,60,1.0
85,1,3,64,0.9888888888888889
86,1,1,6,0.7
86,1,1,11,0.6555555555555556
86,1,1,13,0.6555555555555557
86,1,1,14,0.6888888888888889
86,1,1,17,0.7222222222222221
86,1,1,19,0.6666666666666666
86,1,1,24,0.6222222222222223
86,1,1,26,0.5333333333333334
86,1,1,30,0.5222222222222223
86,1,1,32,0.5777777777777777
86,1,1,34,0.5555555555555556
86,1,1,36,0.5222222222222223
86,1,1,37,0.5888888888888889
86,1,1,63,0.6333333333333333
86,1,1,64,0.6333333333333333
86,1,2,10,0.6444444444444445
86,1,2,15,0.6111111111111112
86,1,2,20,0.6666666666666667
86,1,2,25,0.6777777777777778
86,1,2,30,0.6
86,1,2,35,0.7444444444444444
86,1,2,40,0.7777777777777777
86,1,2,45,0.6777777777777778
86,1,2,50,0.6666666666666666
86,1,2,55,0.5333333333333334
86,1,2,60,0.6222222222222221
86,1,2,64,0.6333333333333333
86,1,3,10,0.6555555555555556
86,1,3,15,0.5333333333333334
86,1,3,20,0.5777777777777777
86,1,3,25,0.6222222222222221
86,1,3,30,0.7
86,1,3,35,0.6888888888888889
86,1,3,40,0.6666666666666667
86,1,3,45,0.6666666666666667
86,1,3,50,0.6666666666666667
86,1,3,55,0.6444444444444444
86,1,3,60,0.7
86,1,3,64,0.6333333333333333
87,1,1,6,0.47777777777777775
87,1,1,11,0.6777777777777778
87,1,1,13,0.7333333333333334
87,1,1,14,0.7555555555555555
87,1,1,17,0.7777777777777779
87,1,1,19,0.7777777777777778
87,1,1,24,0.7555555555555555
87,1,1,26,0.6666666666666666
87,1,1,30,0.6888888888888889
87,1,1,32,0.6333333333333334
87,1,1,34,0.7333333333333334
87,1,1,36,0.6777777777777778
87,1,1,37,0.6666666666666667
87,1,1,63,0.711111111111111
87,1,1,64,0.711111111111111
87,1,2,10,0.5666666666666667
87,1,2,15,0.5111111111111111
87,1,2,20,0.5111111111111112
87,1,2,25,0.6222222222222222
87,1,2,30,0.5777777777777777
87,1,2,35,0.8111111111111111
87,1,2,40,0.711111111111111
87,1,2,45,0.6777777777777778
87,1,2,50,0.6777777777777778
87,1,2,55,0.6555555555555556
87,1,2,60,0.6666666666666667
87,1,2,64,0.711111111111111
87,1,3,10,0.5444444444444445
87,1,3,15,0.5555555555555556
87,1,3,20,0.7222222222222221
87,1,3,25,0.7444444444444445
87,1,3,30,0.7666666666666667
87,1,3,35,0.7444444444444445
87,1,3,40,0.7444444444444445
87,1,3,45,0.7777777777777779
87,1,3,50,0.7555555555555555
87,1,3,55,0.7
87,1,3,60,0.6666666666666666
87,1,3,64,0.711111111111111
88,1,1,6,0.4916666666666668
88,1,1,11,0.4083333333333334
88,1,1,13,0.475
88,1,1,14,0.5083333333333333
88,1,1,17,0.5416666666666667
88,1,1,19,0.5333333333333333
88,1,1,24,0.5583333333333333
88,1,1,26,0.6083333333333333
88,1,1,30,0.5416666666666667
88,1,1,32,0.55
88,1,1,34,0.5916666666666667
88,1,1,36,0.5833333333333333
88,1,1,37,0.6166666666666667
88,1,1,63,0.6416666666666666
88,1,1,64,0.6416666666666666
88,1,2,10,0.55
88,1,2,15,0.4833333333333333
88,1,2,20,0.5916666666666666
88,1,2,25,0.6000000000000001
88,1,2,30,0.4999999999999999
88,1,2,35,0.4666666666666667
88,1,2,40,0.4916666666666667
88,1,2,45,0.5250000000000001
88,1,2,50,0.4833333333333333
88,1,2,55,0.5166666666666667
88,1,2,60,0.5333333333333333
88,1,2,64,0.6416666666666666
88,1,3,10,0.525
88,1,3,15,0.475
88,1,3,20,0.5416666666666667
88,1,3,25,0.5
88,1,3,30,0.4666666666666666
88,1,3,35,0.4916666666666666
88,1,3,40,0.5083333333333334
88,1,3,45,0.525
88,1,3,50,0.5083333333333333
88,1,3,55,0.5
88,1,3,60,0.6
88,1,3,64,0.6416666666666666
89,1,1,6,0.6333333333333334
89,1,1,11,0.6555555555555556
89,1,1,13,0.6666666666666666
89,1,1,14,0.7222222222222221
89,1,1,17,0.711111111111111
89,1,1,19,0.7888888888888889
89,1,1,24,0.6666666666666666
89,1,1,26,0.7555555555555555
89,1,1,30,0.7333333333333333
89,1,1,32,0.6888888888888889
89,1,1,34,0.6888888888888889
89,1,1,36,0.711111111111111
89,1,1,37,0.7
89,1,1,63,0.6444444444444445
89,1,1,64,0.6444444444444445
89,1,2,10,0.5555555555555556
89,1,2,15,0.6
89,1,2,20,0.7
89,1,2,25,0.6888888888888889
89,1,2,30,0.5777777777777777
89,1,2,35,0.611111111111111
89,1,2,40,0.7333333333333334
89,1,2,45,0.6777777777777777
89,1,2,50,0.6333333333333333
89,1,2,55,0.7222222222222221
89,1,2,60,0.7
89,1,2,64,0.6444444444444445
89,1,3,10,0.6333333333333334
89,1,3,15,0.6555555555555557
89,1,3,20,0.6888888888888889
89,1,3,25,0.7333333333333333
89,1,3,30,0.6666666666666667
89,1,3,35,0.7111111111111111
89,1,3,40,0.6888888888888889
89,1,3,45,0.7222222222222223
89,1,3,50,0.6666666666666667
89,1,3,55,0.6888888888888889
89,1,3,60,0.6666666666666667
89,1,3,64,0.6444444444444445
90,1,1,6,0.32222222222222224
90,1,1,11,0.4444444444444445
90,1,1,13,0.45555555555555555
90,1,1,14,0.4666666666666666
90,1,1,17,0.4222222222222222
90,1,1,19,0.4222222222222222
90,1,1,24,0.4444444444444445
90,1,1,26,0.4333333333333333
90,1,1,30,0.4333333333333333
90,1,1,32,0.4222222222222222
90,1,1,34,0.4333333333333333
90,1,1,36,0.4333333333333333
90,1,1,37,0.4
90,1,1,63,0.4111111111111111
90,1,1,64,0.4111111111111111
90,1,2,10,0.4666666666666667
90,1,2,15,0.48888888888888893
90,1,2,20,0.4111111111111111
90,1,2,25,0.4888888888888888
90,1,2,30,0.5222222222222223
90,1,2,35,0.48888888888888893
90,1,2,40,0.5
90,1,2,45,0.44444444444444436
90,1,2,50,0.4222222222222222
90,1,2,55,0.4222222222222222
90,1,2,60,0.5111111111111112
90,1,2,64,0.4111111111111111
90,1,3,10,0.3777777777777778
90,1,3,15,0.5333333333333333
90,1,3,20,0.47777777777777775
90,1,3,25,0.4222222222222222
90,1,3,30,0.4444444444444445
90,1,3,35,0.4333333333333333
90,1,3,40,0.45555555555555555
90,1,3,45,0.4333333333333333
90,1,3,50,0.44444444444444436
90,1,3,55,0.5444444444444444
90,1,3,60,0.4444444444444445
90,1,3,64,0.4111111111111111
91,1,1,6,0.8555555555555555
91,1,1,11,0.7666666666666666
91,1,1,13,0.8444444444444444
91,1,1,14,0.7777777777777778
91,1,1,17,0.8555555555555555
91,1,1,19,0.8444444444444444
91,1,1,24,0.8444444444444444
91,1,1,26,0.8666666666666666
91,1,1,30,0.8777777777777777
91,1,1,32,0.7999999999999998
91,1,1,34,0.8222222222222223
91,1,1,36,0.8666666666666666
91,1,1,37,0.8555555555555555
91,1,1,63,0.8444444444444444
91,1,1,64,0.8444444444444444
91,1,2,10,0.8111111111111111
91,1,2,15,0.8555555555555555
91,1,2,20,0.9
91,1,2,25,0.8888888888888887
91,1,2,30,0.8333333333333333
91,1,2,35,0.8666666666666666
91,1,2,40,0.8666666666666666
91,1,2,45,0.8777777777777777
91,1,2,50,0.8777777777777779
91,1,2,55,0.8555555555555555
91,1,2,60,0.8444444444444444
91,1,2,64,0.8444444444444444
91,1,3,10,0.8222222222222222
91,1,3,15,0.7333333333333334
91,1,3,20,0.8333333333333334
91,1,3,25,0.8444444444444443
91,1,3,30,0.8222222222222222
91,1,3,35,0.888888888888889
91,1,3,40,0.8111111111111112
91,1,3,45,0.8666666666666666
91,1,3,50,0.9
91,1,3,55,0.9111111111111111
91,1,3,60,0.8555555555555555
91,1,3,64,0.8444444444444444
92,1,1,6,0.5416666666666667
92,1,1,11,0.6166666666666667
92,1,1,13,0.5833333333333334
92,1,1,14,0.5666666666666667
92,1,1,17,0.5416666666666667
92,1,1,19,0.5833333333333333
92,1,1,24,0.5583333333333333
92,1,1,26,0.5666666666666668
92,1,1,30,0.5916666666666667
92,1,1,32,0.6083333333333333
92,1,1,34,0.55
92,1,1,36,0.8166666666666667
92,1,1,37,0.7916666666666667
92,1,1,63,0.7833333333333333
92,1,1,64,0.7833333333333333
92,1,2,10,0.525
92,1,2,15,0.4916666666666667
92,1,2,20,0.55
92,1,2,25,0.5
92,1,2,30,0.5166666666666667
92,1,2,35,0.5583333333333333
92,1,2,40,0.5583333333333333
92,1,2,45,0.625
92,1,2,50,0.6166666666666666
92,1,2,55,0.6499999999999999
92,1,2,60,0.7583333333333332
92,1,2,64,0.7833333333333333
92,1,3,10,0.5666666666666667
92,1,3,15,0.55
92,1,3,20,0.5166666666666666
92,1,3,25,0.6166666666666667
92,1,3,30,0.675
92,1,3,35,0.6333333333333333
92,1,3,40,0.6166666666666667
92,1,3,45,0.6583333333333334
92,1,3,50,0.65
92,1,3,55,0.5916666666666666
92,1,3,60,0.6416666666666667
92,1,3,64,0.7833333333333333
93,1,1,6,0.7777777777777779
93,1,1,11,0.7666666666666666
93,1,1,13,0.7888888888888889
93,1,1,14,0.7888888888888889
93,1,1,17,0.8666666666666666
93,1,1,19,0.8777777777777777
93,1,1,24,0.8444444444444444
93,1,1,26,0.8444444444444444
93,1,1,30,0.7888888888888889
93,1,1,32,0.8111111111111111
93,1,1,34,0.8
93,1,1,36,0.7777777777777779
93,1,1,37,0.7888888888888889
93,1,1,63,0.8777777777777777
93,1,1,64,0.8777777777777777
93,1,2,10,0.6666666666666667
93,1,2,15,0.7777777777777778
93,1,2,20,0.8111111111111111
93,1,2,25,0.8444444444444444
93,1,2,30,0.8
93,1,2,35,0.8444444444444444
93,1,2,40,0.8777777777777779
93,1,2,45,0.888888888888889
93,1,2,50,0.8555555555555555
93,1,2,55,0.8777777777777777
93,1,2,60,0.8555555555555555
93,1,2,64,0.8777777777777777
93,1,3,10,0.8
93,1,3,15,0.8111111111111111
93,1,3,20,0.8222222222222222
93,1,3,25,0.7666666666666666
93,1,3,30,0.7666666666666666
93,1,3,35,0.7999999999999999
93,1,3,40,0.8333333333333333
93,1,3,45,0.8222222222222222
93,1,3,50,0.8222222222222222
93,1,3,55,0.8333333333333334
93,1,3,60,0.8666666666666666
93,1,3,64,0.8777777777777777
94,1,1,6,0.7
94,1,1,11,0.7222222222222222
94,1,1,13,0.8333333333333334
94,1,1,14,0.8444444444444444
94,1,1,17,0.8555555555555555
94,1,1,19,0.9
94,1,1,24,0.888888888888889
94,1,1,26,0.888888888888889
94,1,1,30,0.8777777777777777
94,1,1,32,0.888888888888889
94,1,1,34,0.9
94,1,1,36,0.9
94,1,1,37,0.9111111111111111
94,1,1,63,0.9444444444444444
94,1,1,64,0.9444444444444444
94,1,2,10,0.7444444444444445
94,1,2,15,0.8222222222222222
94,1,2,20,0.888888888888889
94,1,2,25,0.9222222222222222
94,1,2,30,0.8777777777777779
94,1,2,35,0.9222222222222222
94,1,2,40,0.9333333333333332
