subject,graph,method,n_channels,accuracy
4,1,3,45,0.6555555555555556
4,1,3,50,0.6333333333333334
4,1,3,55,0.6333333333333333
4,1,3,60,0.7444444444444445
4,1,3,64,0.6333333333333333
5,1,1,6,0.611111111111111
5,1,1,11,0.5111111111111111
5,1,1,13,0.5222222222222223
5,1,1,14,0.5444444444444445
5,1,1,17,0.5222222222222223
5,1,1,19,0.5444444444444445
5,1,1,24,0.47777777777777775
5,1,1,26,0.4666666666666667
5,1,1,30,0.4444444444444445
5,1,1,32,0.48888888888888893
5,1,1,34,0.4333333333333333
5,1,1,36,0.4666666666666666
5,1,1,37,0.47777777777777775
5,1,1,63,0.5111111111111111
5,1,1,64,0.5111111111111111
5,1,2,10,0.5444444444444445
5,1,2,15,0.48888888888888893
5,1,2,20,0.5
5,1,2,25,0.5555555555555556
5,1,2,30,0.5111111111111112
5,1,2,35,0.4555555555555556
5,1,2,40,0.5222222222222223
5,1,2,45,0.5777777777777778
5,1,2,50,0.47777777777777775
5,1,2,55,0.5111111111111111
5,1,2,60,0.5
5,1,2,64,0.5111111111111111
5,1,3,10,0.4555555555555556
5,1,3,15,0.44444444444444436
5,1,3,20,0.48888888888888893
5,1,3,25,0.45555555555555555
5,1,3,30,0.47777777777777775
5,1,3,35,0.5111111111111111
5,1,3,40,0.5333333333333333
5,1,3,45,0.5111111111111111
5,1,3,50,0.4333333333333333
5,1,3,55,0.44444444444444436
5,1,3,60,0.5222222222222223
5,1,3,64,0.5111111111111111
6,1,1,6,0.5666666666666667
6,1,1,11,0.5
6,1,1,13,0.5444444444444445
6,1,1,14,0.5333333333333333
6,1,1,17,0.47777777777777775
6,1,1,19,0.5444444444444445
6,1,1,24,0.41111111111111115
6,1,1,26,0.47777777777777775
6,1,1,30,0.5111111111111112
6,1,1,32,0.5444444444444445
6,1,1,34,0.5777777777777778
6,1,1,36,0.5555555555555556
6,1,1,37,0.5555555555555556
6,1,1,63,0.5666666666666667
6,1,1,64,0.5666666666666667
6,1,2,10,0.5333333333333333
6,1,2,15,0.5
6,1,2,20,0.5111111111111112
6,1,2,25,0.5888888888888889
6,1,2,30,0.6555555555555556
6,1,2,35,0.6000000000000001
6,1,2,40,0.5777777777777778
6,1,2,45,0.5222222222222223
6,1,2,50,0.5666666666666667
6,1,2,55,0.5777777777777777
6,1,2,60,0.5555555555555556
6,1,2,64,0.5666666666666667
6,1,3,10,0.4888888888888888
6,1,3,15,0.44444444444444436
6,1,3,20,0.5
6,1,3,25,0.5888888888888888
6,1,3,30,0.5
6,1,3,35,0.4999999999999999
6,1,3,40,0.5444444444444445
6,1,3,45,0.6444444444444444
6,1,3,50,0.5666666666666667
6,1,3,55,0.6
6,1,3,60,0.5666666666666667
6,1,3,64,0.5666666666666667
7,1,1,6,0.5666666666666667
7,1,1,11,0.5444444444444445
7,1,1,13,0.8333333333333333
7,1,1,14,0.7888888888888889
7,1,1,17,0.8444444444444444
7,1,1,19,0.9111111111111111
7,1,1,24,0.9777777777777779
7,1,1,26,0.9777777777777779
7,1,1,30,0.9888888888888889
7,1,1,32,0.9777777777777779
7,1,1,34,0.9777777777777779
7,1,1,36,0.9777777777777779
7,1,1,37,0.9777777777777779
7,1,1,63,0.9888888888888889
7,1,1,64,0.9888888888888889
7,1,2,10,0.7666666666666667
7,1,2,15,0.8333333333333334
7,1,2,20,0.8222222222222222
7,1,2,25,0.8777777777777777
7,1,2,30,0.8777777777777777
7,1,2,35,0.9333333333333332
7,1,2,40,0.9777777777777779
7,1,2,45,0.9777777777777779
7,1,2,50,0.9666666666666668
7,1,2,55,0.9777777777777779
7,1,2,60,0.9888888888888889
7,1,2,64,0.9888888888888889
7,1,3,10,0.5888888888888889
7,1,3,15,0.6222222222222222
7,1,3,20,0.7555555555555555
7,1,3,25,0.9444444444444444
7,1,3,30,0.9777777777777779
7,1,3,35,0.9555555555555557
7,1,3,40,0.9666666666666668
7,1,3,45,0.9666666666666668
7,1,3,50,0.9777777777777779
7,1,3,55,0.9777777777777779
7,1,3,60,0.9888888888888889
7,1,3,64,0.9888888888888889
8,1,1,6,0.47777777777777775
8,1,1,11,0.4888888888888888
8,1,1,13,0.5111111111111111
8,1,1,14,0.47777777777777775
8,1,1,17,0.5111111111111111
8,1,1,19,0.5222222222222223
8,1,1,24,0.5222222222222221
8,1,1,26,0.47777777777777775
8,1,1,30,0.47777777777777775
8,1,1,32,0.45555555555555555
8,1,1,34,0.4444444444444445
8,1,1,36,0.5111111111111111
8,1,1,37,0.4666666666666666
8,1,1,63,0.4222222222222222
8,1,1,64,0.4222222222222222
8,1,2,10,0.41111111111111115
8,1,2,15,0.4111111111111111
8,1,2,20,0.4444444444444445
8,1,2,25,0.48888888888888893
8,1,2,30,0.5444444444444445
8,1,2,35,0.5
8,1,2,40,0.4666666666666666
8,1,2,45,0.5111111111111111
8,1,2,50,0.5
8,1,2,55,0.4555555555555556
8,1,2,60,0.5222222222222223
8,1,2,64,0.4222222222222222
8,1,3,10,0.5111111111111111
8,1,3,15,0.4333333333333333
8,1,3,20,0.5333333333333333
8,1,3,25,0.5222222222222223
8,1,3,30,0.5222222222222223
8,1,3,35,0.48888888888888893
8,1,3,40,0.4666666666666667
8,1,3,45,0.45555555555555555
8,1,3,50,0.5000000000000001
8,1,3,55,0.47777777777777775
8,1,3,60,0.4111111111111111
8,1,3,64,0.4222222222222222
9,1,1,6,0.47777777777777775
9,1,1,11,0.4555555555555556
9,1,1,13,0.5222222222222223
9,1,1,14,0.48888888888888893
9,1,1,17,0.5444444444444444
9,1,1,19,0.5444444444444445
9,1,1,24,0.5222222222222223
9,1,1,26,0.5
9,1,1,30,0.5555555555555555
9,1,1,32,0.5555555555555556
9,1,1,34,0.5333333333333334
9,1,1,36,0.6000000000000001
9,1,1,37,0.6222222222222223
9,1,1,63,0.6111111111111113
9,1,1,64,0.6111111111111113
9,1,2,10,0.5333333333333333
9,1,2,15,0.6
9,1,2,20,0.6111111111111112
9,1,2,25,0.6777777777777778
9,1,2,30,0.7222222222222221
9,1,2,35,0.6666666666666667
9,1,2,40,0.6666666666666667
9,1,2,45,0.6333333333333333
9,1,2,50,0.5555555555555556
9,1,2,55,0.611111111111111
9,1,2,60,0.5666666666666667
9,1,2,64,0.6111111111111113
9,1,3,10,0.4666666666666666
9,1,3,15,0.38888888888888895
9,1,3,20,0.45555555555555555
9,1,3,25,0.6
9,1,3,30,0.5555555555555556
9,1,3,35,0.5888888888888889
9,1,3,40,0.5444444444444445
9,1,3,45,0.6555555555555557
9,1,3,50,0.5222222222222223
9,1,3,55,0.5444444444444445
9,1,3,60,0.6444444444444445
9,1,3,64,0.6111111111111113
10,1,1,6,0.5
10,1,1,11,0.5222222222222223
10,1,1,13,0.8111111111111111
10,1,1,14,0.8
10,1,1,17,0.8333333333333334
10,1,1,19,0.8222222222222222
10,1,1,24,0.8111111111111112
10,1,1,26,0.7888888888888889
10,1,1,30,0.8111111111111111
10,1,1,32,0.7777777777777778
10,1,1,34,0.7555555555555555
10,1,1,36,0.7666666666666666
10,1,1,37,0.7888888888888889
10,1,1,63,0.7888888888888889
10,1,1,64,0.7888888888888889
10,1,2,10,0.6222222222222223
10,1,2,15,0.6555555555555557
10,1,2,20,0.6555555555555556
10,1,2,25,0.7
10,1,2,30,0.6555555555555556
10,1,2,35,0.6666666666666667
10,1,2,40,0.7444444444444445
10,1,2,45,0.8111111111111112
10,1,2,50,0.711111111111111
10,1,2,55,0.7666666666666666
10,1,2,60,0.7555555555555555
10,1,2,64,0.7888888888888889
10,1,3,10,0.6222222222222222
10,1,3,15,0.7000000000000001
10,1,3,20,0.7222222222222223
10,1,3,25,0.788888888888889
10,1,3,30,0.7666666666666667
10,1,3,35,0.7777777777777777
10,1,3,40,0.7333333333333333
10,1,3,45,0.6888888888888889
10,1,3,50,0.7444444444444445
10,1,3,55,0.7555555555555555
10,1,3,60,0.788888888888889
10,1,3,64,0.7888888888888889
11,1,1,6,0.6222222222222221
11,1,1,11,0.7222222222222222
11,1,1,13,0.7222222222222222
11,1,1,14,0.711111111111111
11,1,1,17,0.7
11,1,1,19,0.7
11,1,1,24,0.6666666666666667
11,1,1,26,0.6777777777777778
11,1,1,30,0.7333333333333333
11,1,1,32,0.7111111111111112
11,1,1,34,0.6777777777777778
11,1,1,36,0.6888888888888889
11,1,1,37,0.6666666666666667
11,1,1,63,0.6444444444444445
11,1,1,64,0.6444444444444445
11,1,2,10,0.7
11,1,2,15,0.6222222222222222
11,1,2,20,0.6222222222222222
11,1,2,25,0.5555555555555556
11,1,2,30,0.6111111111111112
11,1,2,35,0.6444444444444445
11,1,2,40,0.6222222222222222
11,1,2,45,0.6111111111111112
11,1,2,50,0.6333333333333334
11,1,2,55,0.6000000000000001
11,1,2,60,0.611111111111111
11,1,2,64,0.6444444444444445
11,1,3,10,0.6555555555555556
11,1,3,15,0.5888888888888889
11,1,3,20,0.6222222222222222
11,1,3,25,0.6888888888888889
11,1,3,30,0.6000000000000001
11,1,3,35,0.5888888888888889
11,1,3,40,0.6555555555555557
11,1,3,45,0.6777777777777778
11,1,3,50,0.6666666666666666
11,1,3,55,0.611111111111111
11,1,3,60,0.6555555555555557
11,1,3,64,0.6444444444444445
12,1,1,6,0.5444444444444445
12,1,1,11,0.5777777777777778
12,1,1,13,0.6222222222222221
12,1,1,14,0.6333333333333334
12,1,1,17,0.611111111111111
12,1,1,19,0.5777777777777777
12,1,1,24,0.5888888888888889
12,1,1,26,0.5555555555555556
12,1,1,30,0.5444444444444445
12,1,1,32,0.5555555555555556
12,1,1,34,0.5555555555555556
12,1,1,36,0.6111111111111112
12,1,1,37,0.5666666666666667
12,1,1,63,0.5666666666666667
12,1,1,64,0.5666666666666667
12,1,2,10,0.5555555555555556
12,1,2,15,0.5888888888888889
12,1,2,20,0.5777777777777777
12,1,2,25,0.5888888888888889
12,1,2,30,0.6333333333333334
12,1,2,35,0.6888888888888889
12,1,2,40,0.5777777777777777
12,1,2,45,0.5444444444444445
12,1,2,50,0.6000000000000001
12,1,2,55,0.5666666666666667
12,1,2,60,0.5555555555555556
12,1,2,64,0.5666666666666667
12,1,3,10,0.5222222222222221
12,1,3,15,0.5777777777777777
12,1,3,20,0.6333333333333333
12,1,3,25,0.5333333333333334
12,1,3,30,0.5444444444444445
12,1,3,35,0.5666666666666667
12,1,3,40,0.5222222222222221
12,1,3,45,0.5333333333333333
12,1,3,50,0.5444444444444444
12,1,3,55,0.5555555555555556
12,1,3,60,0.5444444444444445
12,1,3,64,0.5666666666666667
13,1,1,6,0.6333333333333333
13,1,1,11,0.6333333333333333
13,1,1,13,0.6888888888888889
13,1,1,14,0.6555555555555557
13,1,1,17,0.7333333333333333
13,1,1,19,0.7222222222222221
13,1,1,24,0.7555555555555555
13,1,1,26,0.7444444444444445
13,1,1,30,0.711111111111111
13,1,1,32,0.6888888888888889
13,1,1,34,0.7222222222222222
13,1,1,36,0.6888888888888889
13,1,1,37,0.711111111111111
13,1,1,63,0.6333333333333334
13,1,1,64,0.6333333333333334
13,1,2,10,0.5666666666666667
13,1,2,15,0.6
13,1,2,20,0.7
13,1,2,25,0.611111111111111
13,1,2,30,0.6888888888888889
13,1,2,35,0.7222222222222221
13,1,2,40,0.7222222222222221
13,1,2,45,0.6777777777777778
13,1,2,50,0.6888888888888889
13,1,2,55,0.6444444444444444
13,1,2,60,0.6666666666666667
13,1,2,64,0.6333333333333334
13,1,3,10,0.6333333333333334
13,1,3,15,0.6333333333333333
13,1,3,20,0.5888888888888889
13,1,3,25,0.7555555555555556
13,1,3,30,0.7000000000000001
13,1,3,35,0.6777777777777778
13,1,3,40,0.7111111111111111
13,1,3,45,0.6444444444444444
13,1,3,50,0.6333333333333332
13,1,3,55,0.6444444444444445
13,1,3,60,0.6444444444444445
13,1,3,64,0.6333333333333334
14,1,1,6,0.6222222222222222
14,1,1,11,0.4333333333333333
14,1,1,13,0.5444444444444445
14,1,1,14,0.5888888888888889
14,1,1,17,0.5666666666666667
14,1,1,19,0.5333333333333332
14,1,1,24,0.5666666666666667
14,1,1,26,0.5777777777777778
14,1,1,30,0.5333333333333333
14,1,1,32,0.5111111111111111
14,1,1,34,0.48888888888888893
14,1,1,36,0.5111111111111112
14,1,1,37,0.5111111111111112
14,1,1,63,0.5
14,1,1,64,0.5
14,1,2,10,0.4666666666666667
14,1,2,15,0.5888888888888889
14,1,2,20,0.5333333333333334
14,1,2,25,0.6555555555555557
14,1,2,30,0.5222222222222223
14,1,2,35,0.5555555555555556
14,1,2,40,0.5888888888888888
14,1,2,45,0.4999999999999999
14,1,2,50,0.4333333333333334
14,1,2,55,0.4222222222222222
14,1,2,60,0.4333333333333333
14,1,2,64,0.5
14,1,3,10,0.47777777777777775
14,1,3,15,0.5666666666666667
14,1,3,20,0.5222222222222223
14,1,3,25,0.5
14,1,3,30,0.4888888888888888
14,1,3,35,0.5555555555555556
14,1,3,40,0.4666666666666667
14,1,3,45,0.5
14,1,3,50,0.4333333333333333
14,1,3,55,0.45555555555555555
14,1,3,60,0.44444444444444436
14,1,3,64,0.5
15,1,1,6,0.5333333333333334
15,1,1,11,0.5222222222222221
15,1,1,13,0.5555555555555556
15,1,1,14,0.5555555555555556
15,1,1,17,0.611111111111111
15,1,1,19,0.5777777777777777
15,1,1,24,0.5333333333333333
15,1,1,26,0.5888888888888889
15,1,1,30,0.6555555555555557
15,1,1,32,0.7222222222222222
15,1,1,34,0.7222222222222222
15,1,1,36,0.6333333333333334
15,1,1,37,0.5555555555555556
15,1,1,63,0.611111111111111
15,1,1,64,0.611111111111111
15,1,2,10,0.5
15,1,2,15,0.7222222222222222
15,1,2,20,0.711111111111111
15,1,2,25,0.7
15,1,2,30,0.6666666666666667
15,1,2,35,0.711111111111111
15,1,2,40,0.7
15,1,2,45,0.6666666666666666
15,1,2,50,0.6555555555555557
15,1,2,55,0.6444444444444445
15,1,2,60,0.6666666666666667
15,1,2,64,0.611111111111111
15,1,3,10,0.48888888888888893
15,1,3,15,0.48888888888888893
15,1,3,20,0.6444444444444445
15,1,3,25,0.6777777777777778
15,1,3,30,0.6444444444444445
15,1,3,35,0.6222222222222222
15,1,3,40,0.6444444444444445
15,1,3,45,0.6666666666666667
15,1,3,50,0.6666666666666666
15,1,3,55,0.7
15,1,3,60,0.6333333333333333
15,1,3,64,0.611111111111111
16,1,1,6,0.5999999999999999
16,1,1,11,0.6000000000000001
16,1,1,13,0.6222222222222223
16,1,1,14,0.611111111111111
16,1,1,17,0.6777777777777778
16,1,1,19,0.7
16,1,1,24,0.7
16,1,1,26,0.7222222222222222
16,1,1,30,0.7777777777777778
16,1,1,32,0.7444444444444445
16,1,1,34,0.6888888888888889
16,1,1,36,0.6444444444444446
16,1,1,37,0.7
16,1,1,63,0.7444444444444446
16,1,1,64,0.7444444444444446
16,1,2,10,0.6666666666666666
16,1,2,15,0.6111111111111112
16,1,2,20,0.6888888888888889
16,1,2,25,0.7
16,1,2,30,0.7222222222222221
16,1,2,35,0.711111111111111
16,1,2,40,0.6333333333333333
16,1,2,45,0.6444444444444446
16,1,2,50,0.6666666666666667
16,1,2,55,0.7000000000000001
16,1,2,60,0.7222222222222222
16,1,2,64,0.7444444444444446
16,1,3,10,0.5888888888888888
16,1,3,15,0.5888888888888889
16,1,3,20,0.6222222222222221
16,1,3,25,0.7777777777777777
16,1,3,30,0.6555555555555557
16,1,3,35,0.5777777777777777
16,1,3,40,0.6444444444444445
16,1,3,45,0.6666666666666666
16,1,3,50,0.7
16,1,3,55,0.6888888888888889
16,1,3,60,0.6666666666666667
16,1,3,64,0.7444444444444446
17,1,1,6,0.48888888888888893
17,1,1,11,0.5
17,1,1,13,0.5
17,1,1,14,0.4666666666666666
17,1,1,17,0.5
17,1,1,19,0.45555555555555555
17,1,1,24,0.5
17,1,1,26,0.47777777777777775
17,1,1,30,0.4444444444444445
17,1,1,32,0.47777777777777775
17,1,1,34,0.5222222222222224
17,1,1,36,0.5222222222222224
17,1,1,37,0.5111111111111112
17,1,1,63,0.4666666666666667
17,1,1,64,0.4666666666666667
17,1,2,10,0.5333333333333333
17,1,2,15,0.5444444444444445
17,1,2,20,0.5333333333333334
17,1,2,25,0.4999999999999999
17,1,2,30,0.45555555555555555
17,1,2,35,0.4666666666666666
17,1,2,40,0.4666666666666666
17,1,2,45,0.44444444444444436
17,1,2,50,0.44444444444444436
17,1,2,55,0.45555555555555555
17,1,2,60,0.4666666666666666
17,1,2,64,0.4666666666666667
17,1,3,10,0.45555555555555555
17,1,3,15,0.4666666666666667
17,1,3,20,0.5111111111111111
17,1,3,25,0.5222222222222224
17,1,3,30,0.4666666666666666
17,1,3,35,0.45555555555555555
17,1,3,40,0.5
17,1,3,45,0.5555555555555556
17,1,3,50,0.5222222222222223
17,1,3,55,0.4333333333333333
17,1,3,60,0.4666666666666666
17,1,3,64,0.4666666666666667
18,1,1,6,0.7333333333333334
18,1,1,11,0.6444444444444445
18,1,1,13,0.5555555555555556
18,1,1,14,0.6777777777777778
18,1,1,17,0.6111111111111112
18,1,1,19,0.5888888888888888
18,1,1,24,0.5222222222222223
18,1,1,26,0.5666666666666667
18,1,1,30,0.5444444444444445
18,1,1,32,0.5888888888888889
18,1,1,34,0.5888888888888889
18,1,1,36,0.5666666666666667
18,1,1,37,0.5888888888888889
18,1,1,63,0.4333333333333333
18,1,1,64,0.4333333333333333
18,1,2,10,0.6444444444444445
18,1,2,15,0.611111111111111
18,1,2,20,0.6
18,1,2,25,0.6333333333333333
18,1,2,30,0.4666666666666666
18,1,2,35,0.5222222222222223
18,1,2,40,0.5777777777777777
18,1,2,45,0.5666666666666667
18,1,2,50,0.5111111111111111
18,1,2,55,0.45555555555555555
18,1,2,60,0.5222222222222224
18,1,2,64,0.4333333333333333
18,1,3,10,0.6888888888888889
18,1,3,15,0.6666666666666667
18,1,3,20,0.6888888888888889
18,1,3,25,0.6
18,1,3,30,0.6
18,1,3,35,0.6
18,1,3,40,0.5444444444444444
18,1,3,45,0.5444444444444445
18,1,3,50,0.4666666666666666
18,1,3,55,0.5777777777777778
18,1,3,60,0.4888888888888888
18,1,3,64,0.4333333333333333
19,1,1,6,0.6555555555555556
19,1,1,11,0.5888888888888889
19,1,1,13,0.8555555555555555
19,1,1,14,0.7777777777777778
19,1,1,17,0.7333333333333333
19,1,1,19,0.8444444444444444
19,1,1,24,0.888888888888889
19,1,1,26,0.9
19,1,1,30,0.9
19,1,1,32,0.9
19,1,1,34,0.9
19,1,1,36,0.888888888888889
19,1,1,37,0.8777777777777779
19,1,1,63,0.8444444444444444
19,1,1,64,0.8444444444444444
19,1,2,10,0.8
19,1,2,15,0.7555555555555555
19,1,2,20,0.7222222222222221
19,1,2,25,0.7333333333333332
19,1,2,30,0.7555555555555555
19,1,2,35,0.8222222222222222
19,1,2,40,0.788888888888889
19,1,2,45,0.8
19,1,2,50,0.788888888888889
19,1,2,55,0.8333333333333334
19,1,2,60,0.8444444444444444
19,1,2,64,0.8444444444444444
19,1,3,10,0.6888888888888889
19,1,3,15,0.7555555555555555
19,1,3,20,0.8111111111111111
19,1,3,25,0.8
19,1,3,30,0.8333333333333333
19,1,3,35,0.8666666666666666
19,1,3,40,0.8444444444444444
19,1,3,45,0.8222222222222222
19,1,3,50,0.8444444444444444
19,1,3,55,0.8333333333333334
19,1,3,60,0.8555555555555555
19,1,3,64,0.8444444444444444
20,1,1,6,0.6777777777777779
20,1,1,11,0.5333333333333334
20,1,1,13,0.42222222222222217
20,1,1,14,0.5000000000000001
20,1,1,17,0.4777777777777777
20,1,1,19,0.5333333333333332
20,1,1,24,0.4333333333333333
20,1,1,26,0.4888888888888888
20,1,1,30,0.5444444444444444
20,1,1,32,0.5222222222222221
20,1,1,34,0.5222222222222223
20,1,1,36,0.5
20,1,1,37,0.4888888888888888
20,1,1,63,0.5111111111111111
20,1,1,64,0.5111111111111111
20,1,2,10,0.611111111111111
20,1,2,15,0.5777777777777777
20,1,2,20,0.5333333333333333
20,1,2,25,0.4666666666666666
20,1,2,30,0.48888888888888893
20,1,2,35,0.5222222222222221
20,1,2,40,0.5333333333333334
20,1,2,45,0.4888888888888888
20,1,2,50,0.45555555555555555
20,1,2,55,0.42222222222222217
20,1,2,60,0.4666666666666666
20,1,2,64,0.5111111111111111
20,1,3,10,0.4888888888888888
20,1,3,15,0.45555555555555555
20,1,3,20,0.47777777777777775
20,1,3,25,0.4666666666666667
20,1,3,30,0.48888888888888893
20,1,3,35,0.5333333333333334
20,1,3,40,0.5666666666666667
20,1,3,45,0.5333333333333333
20,1,3,50,0.4666666666666667
20,1,3,55,0.5
20,1,3,60,0.5111111111111111
20,1,3,64,0.5111111111111111
21,1,1,6,0.6888888888888889
21,1,1,11,0.6888888888888889
21,1,1,13,0.5777777777777777
21,1,1,14,0.5777777777777777
21,1,1,17,0.5444444444444445
21,1,1,19,0.5555555555555555
21,1,1,24,0.5333333333333334
21,1,1,26,0.5222222222222224
21,1,1,30,0.6000000000000001
21,1,1,32,0.6222222222222222
21,1,1,34,0.711111111111111
21,1,1,36,0.6777777777777778
21,1,1,37,0.6666666666666666
21,1,1,63,0.6555555555555557
21,1,1,64,0.6555555555555557
21,1,2,10,0.6333333333333334
21,1,2,15,0.6666666666666666
21,1,2,20,0.6666666666666667
21,1,2,25,0.6777777777777778
21,1,2,30,0.6888888888888889
21,1,2,35,0.5777777777777778
21,1,2,40,0.6333333333333333
21,1,2,45,0.6444444444444445
21,1,2,50,0.6444444444444444
21,1,2,55,0.6444444444444444
21,1,2,60,0.5444444444444444
21,1,2,64,0.6555555555555557
21,1,3,10,0.6222222222222222
21,1,3,15,0.4666666666666666
21,1,3,20,0.6000000000000001
21,1,3,25,0.7000000000000001
21,1,3,30,0.5555555555555556
21,1,3,35,0.6333333333333334
21,1,3,40,0.6555555555555557
21,1,3,45,0.5111111111111111
21,1,3,50,0.6222222222222223
21,1,3,55,0.6111111111111112
21,1,3,60,0.6444444444444445
21,1,3,64,0.6555555555555557
22,1,1,6,0.7
22,1,1,11,0.5777777777777777
22,1,1,13,0.6333333333333334
22,1,1,14,0.6888888888888889
22,1,1,17,0.6333333333333332
22,1,1,19,0.6222222222222223
22,1,1,24,0.6333333333333334
22,1,1,26,0.6222222222222221
22,1,1,30,0.6777777777777778
22,1,1,32,0.6666666666666667
22,1,1,34,0.7
22,1,1,36,0.6888888888888889
22,1,1,37,0.8777777777777779
22,1,1,63,0.8777777777777777
22,1,1,64,0.8777777777777777
22,1,2,10,0.5888888888888889
22,1,2,15,0.6888888888888889
22,1,2,20,0.6555555555555556
22,1,2,25,0.6777777777777778
22,1,2,30,0.6888888888888889
22,1,2,35,0.7222222222222222
22,1,2,40,0.6666666666666666
22,1,2,45,0.711111111111111
22,1,2,50,0.7
